undirected
21544010,0.0692998226056788,199358898,Melanchthonstraße
199358898,0.0901110863442543,35528013,Fockstraße
21544013,0.01319525973692217,10857809671,Kirchhofallee
10857809671,0.005571074124569238,10857809676,
10857809676,0.007345404382578751,426980942,
426980942,0.028666260336477914,37080674,
292296394,0.052342716026011454,3817993025,Knooper Weg
3817993025,0.004274047684469243,7682521264,
7682521264,0.005025668861738131,7682538892,
7682538892,0.008272131791816387,2491373777,
21544013,0.015819914227886363,417711040,Kirchhofallee
417711040,0.008605589128971497,3892203385,
3892203385,0.07539615153786265,171142297,
171142297,0.033376573776898844,8672843280,
8672843280,0.053502966896212575,30294161,
30294159,0.03204392001061629,3697937617,Lüdemannstraße
3697937617,0.012251292375093738,30294158,
30294158,0.06449708652034253,702601555,Lüdemannstraße
33407132,0.037203522419107064,33407131,Gablenzstraße
33407131,0.023764733706581116,3793521432,
3793521432,0.02815363092762988,296006904,
296006904,0.07270747529809082,33407130,
33407130,0.1321719897382054,3793521447,
3793521447,0.0753913308742795,33407129,
21532902,0.0389773217167548,2793367836,Theodor-Heuss-Ring
2793367836,0.039335678085434166,33774037,
33774037,0.0227462176600611,1962552640,
1962552640,0.022664271790541687,1816917364,
821857536,0.018080183522865285,3817993002,Ringstraße
3817993002,0.002907058317676035,7363661573,
7363661573,0.004921697744518719,7682521250,
7682521250,0.009761072113108952,37080656,
34589429,0.027521396157584206,34589431,Königsweg
34589431,0.018364373879705683,910633092,
910633092,0.061255555363095765,4370148826,
4370148826,0.015062946583914508,34589434,
33407135,0.03668327204775865,295208610,Werftstraße
34911694,0.002639541675998963,7296732454,Gaardener Ring
7296732454,0.0031724448307824935,7296732449,
7296732449,0.0024600878949540004,415986853,
415986853,0.03337028498277682,6382164549,
6382164549,0.027837849239842144,530272604,
530272604,0.023986409289344014,4033610784,
4033610784,0.03908109587383313,317537926,
317537926,0.02083340462391194,10229567410,
10229567410,0.017791304341710838,10229567411,
10229567411,0.025141241784950218,248766982,
248766982,0.0582636661674071,296005384,
35525336,0.008750790238857244,6842652683,Hopfenstraße
6842652683,0.020193485394038493,10605121895,
10605121895,0.009060025189941463,35525338,
35525338,0.005029561761070326,1419958967,
35525350,0.0061045799912807916,5338878751,Von-der-Tann-Straße
5338878751,0.007558291339308466,6908634595,
6908634595,0.0031489267950986304,6908634591,
6908634591,0.045757346844977675,3738092812,
3738092812,0.015776719576539033,35525351,
35525351,0.012231902187005796,10865907147,
10865907147,0.03521470615638373,3738064862,
3738064862,0.020341322530553287,438033695,
308422137,0.007744356036036398,137904259,Adolf-Westphal-Straße
137904259,0.004443521379131224,357532124,
357532124,0.008822474138793439,5922734835,
5922734835,0.019888509565107133,35525378,
35525378,0.019663062006807244,3204982096,
21544015,0.007702954148643727,2024704949,Königsweg
2024704949,0.06946178683336916,282090396,
282090396,0.004204117746253949,8257126068,
8257126068,0.005782652070304339,678967770,
678967770,0.054203217652087805,678967766,
678967766,0.021048105774632186,678967769,
678967769,0.006802170324024053,678967763,
678967763,0.052408924033296035,1357832882,
2491373750,0.007388148690689777,7682538922,Kronshagener Weg
7682538922,0.005556268475450481,9522289266,
61859488,0.010152996439029985,3831578740,Sophienblatt
3831578740,0.12809527291272313,38978443,
38978443,0.009100652664441681,425642830,
418729713,0.010733376681015087,8350227070,Rathausstraße
8350227070,0.006224978070638301,3822327833,
3822327833,0.006178545160030639,1357832904,
418729713,0.021263037299644932,9503200130,Rathausstraße
9503200130,0.00429620660129304,3822327819,
3822327819,0.003787745878557236,1357832902,
21537963,0.02222353475613242,112517752,Schützenwall
30940125,0.022410155624589815,297505460,Am Germaniahafen
297505460,0.024605114466036276,296915457,
296915457,0.021101625736750132,415511468,
9905707196,0.006122739605404283,61859503,Ziegelteich
61859503,0.018548621452625966,295200326,
295200326,0.030231496133271137,11185585553,
11185585553,0.011226397194212093,356014282,
110427515,0.01982047449675991,393784488,Kaistraße
393784488,0.02609661860879034,9327951236,
9327951236,0.011404620420437777,393784479,
393784479,0.07517436501142347,290375143,
290375143,0.013881463667940262,3204982100,
61859500,0.010033883690599337,297805714,Großer Kuhberg
297805714,0.014396280782558503,1779952631,
1779952631,0.018016013764845126,197389215,
197389215,0.0023282602033557268,7720958238,
7720958238,0.005036392246475639,1357832899,
1357832899,0.04485528082280679,197389218,
197389218,0.010275597707596708,197389223,
